Year,Kilometers_Driven,Engine,Power,Location_Fuel_Type,Fuel_Type_Diesel,Transmission_Automatic,Location_Delhi,Location_Hyderabad,Brand_BMW,Brand_Jaguar,Brand_Land,Brand_Maruti,Brand_Mercedes-Benz,Brand_Porsche,Brand_Skoda,Model_encoded,Type_encoded
2015,35441,1197.0,81.83,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.116590909090909,4.98842105263158
2017,34613,1248.0,74.0,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7943893129771,5.4153191489361685
2016,6000,1198.0,67.06,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1242661635177074,4.441332202136598
2015,57000,1582.0,126.2,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.946239316239318,8.32438888888889
2002,99000,1896.0,66.0,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.213043478604963,4.465680678481753
2014,81298,1498.0,88.8,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.479652173913045,6.079269406392696
2009,35000,796.0,46.3,17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.509478260869566,1.9525641025641032
2011,35000,1598.0,103.6,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.414938271604938,5.974482758620686
2016,65210,1248.0,74.0,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7943893129771,5.4153191489361685
2014,60000,1498.0,103.6,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.479652173913045,6.073416282962703
2013,87192,1248.0,74.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7943893129771,5.4153191489361685
2014,171000,2982.0,171.0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.55423076923077,23.53581818181818
2016,24000,799.0,53.3,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5100000000015106,3.3584211453542987
2008,65000,1298.0,88.2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7943893129771,4.368088235294117
2014,95000,1461.0,84.8,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.656842178210952,4.205416818278327
2016,28147,1197.0,81.86,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.151900826446279,5.120254237288132
2016,42666,1497.0,117.3,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.900714285714288,7.430131578947369
2016,105545,2498.0,112.0,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.656315862429493,12.409117187458525
2010,51000,1599.0,103.2,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.946239316239318,3.7142091566174904
2014,54000,1399.0,68.05,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7244578313253016,5.974482758620686
2012,110438,1399.0,68.05,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7244578313253016,5.974482758620686
2019,1000,1197.0,81.86,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.151900826446279,5.120254237288132
2010,19119,998.0,67.1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.795840707964603,2.795840707964603
2015,37081,1197.0,82.0,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.151900826446279,5.120254237288132
2016,40190,1198.0,74.93,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.565514540536838,3.6342028985507238
2008,128813,1396.0,69.0,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2386363691018403,2.590846066270863
2015,41493,2987.0,265.0,18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.3904347826087,25.259999995588903
2019,30529,1582.0,126.2,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.946239316239318,8.32438888888889
2016,22129,1197.0,82.0,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.151900826446279,5.120254237288132
2014,69000,2982.0,168.5,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.55423076923077,17.124999999999996
2018,39927,2982.0,168.5,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.55423076923077,20.64397965124961
2013,80000,1798.0,177.46,13,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.043170731707317,16.342149020667325
2013,24027,796.0,47.3,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.509478260869566,2.8226666666666667
2018,31919,998.0,67.1,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.509478260869566,2.9696875000002225
2018,2971,1598.0,181.0,25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0566658962212,6.722127659574467
2009,42000,1086.0,62.1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7919672131147537,1.738571428571428
2018,46811,2179.0,140.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.366117647058825,8.925306122448978
2014,107825,2982.0,168.5,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.55423076923077,17.124999999999996
2017,50808,1498.0,98.6,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1155375285602105,6.722127659574467
2014,95649,2179.0,187.7,9,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.10499999562244,37.15070630503412
2013,57000,1498.0,98.6,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.766282051282049,6.722127659574467
2014,83500,1399.0,67.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.130632306218845,5.016417910447762
2009,92000,2982.0,171.0,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.55423076923077,23.53581818181818
2014,58472,1086.0,68.05,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9799099099099107,3.4400000000000004
2011,100000,2953.0,153.86,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8882352941176,20.605197724795214
2004,119859,2987.0,210.0,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.391113825546682,8.930173239217186
2016,108000,2755.0,171.5,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.917272727272731,18.4422857142857
2015,27000,1396.0,88.73,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.116590909090909,5.926944702383896
2016,54199,1248.0,88.8,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.504376511835208,4.815571513339294
2012,37000,1598.0,181.0,34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0566658962212,6.722127659574467
2012,74000,1461.0,108.45,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.877966101694915,7.530000000000004
2017,55000,1198.0,73.75,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.194706248304481,5.189939759036144
2009,58000,1995.0,181.0,15,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.325068493150685,21.609416058394153
2011,67612,2143.0,203.0,12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.3904347826087,20.54423076907665
2013,115195,1248.0,74.0,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7943893129771,5.4153191489361685
2012,90000,1248.0,88.8,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.402500000000173,6.337083333652427
2010,84072,1248.0,75.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7943893129771,3.543878789519778
2018,23875,1591.0,121.3,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.227972972972973,8.32438888888889
2016,7100,998.0,67.04,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.097073170731708,4.368088235294117
2014,102418,2494.0,100.6,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.917272727272731,9.339156626506023
2018,30000,998.0,67.04,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.097073170731708,2.7631270444874603
2014,56000,1086.0,62.1,16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7919672131147537,1.738571428571428
2014,133944,1248.0,75.0,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9776666666685678,2.5000426810745524
2016,50000,2494.0,102.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.917272727272731,9.339156626506023
2008,56230,1298.0,85.8,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7943893129771,4.738584070796459
2014,8000,2143.0,107.3,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.280204026624336,20.277435897435897
2005,105000,999.0,82.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7919672131147537,3.8857276823777935
2013,65000,1248.0,73.94,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.677647058823529,3.702039821896748
2018,25166,1197.0,81.86,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.116590909090909,5.926944702383896
2017,26969,1199.0,73.9,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.479652173913045,5.974482758620686
2013,98598,936.0,57.6,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.273939393939484,5.974482758620686
2017,72000,1248.0,74.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.504376511835208,4.815571513339294
2013,60001,1968.0,174.33,24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.20547169811321,18.661052631578944
2014,10500,1497.0,117.3,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.900714285714288,7.430131578947369
2008,205000,2499.0,141.0,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8882352941176,4.986888569383439
2019,21134,1197.0,81.86,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.057294862699932,7.057294862699932
2014,55012,936.0,57.6,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.273939393939484,5.974482758620686
2016,65263,1373.0,80.46,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.965932203389831,4.368088235294117
2012,84384,4367.0,308.0,9,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.10499999562244,32.1901642183874
2016,52001,1798.0,138.03,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.793750000000002,7.947500000000002
2012,74000,1248.0,73.75,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.439336665481285,5.4153191489361685
2009,95980,1197.0,78.9,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9799099099099107,3.888735632183908
2017,121000,1248.0,88.5,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.965932203389831,8.59558670687504
2018,28973,1047.0,69.0,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.880602287035886,7.694542877040119
2013,234000,2489.0,95.0,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.656315862429493,4.018011783607768
2015,67000,1461.0,83.8,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.877966101694915,6.043043479210279
2016,24300,796.0,47.3,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.509478260869566,2.8226666666666667
2017,56380,1493.0,100.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.615536944417204,7.615536944417204
2011,54000,1197.0,80.0,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9799099099099107,4.98842105263158
2016,19000,1995.0,190.0,27,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.325068493150685,21.609416058394153
2012,35000,2993.0,270.9,15,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.096190435689632,23.53581818181818
2010,70000,998.0,58.2,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.795840707964603,2.795840707964603
2014,58000,2199.0,194.3,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.12142026510633,13.12142026510633
2013,85000,1461.0,108.5,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.306500017593297,5.50235338504206
2014,25000,1197.0,85.8,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.677647058823529,4.506251511261642
2014,18000,2179.0,187.7,24,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.096190435689632,29.14998361606406
2014,63288,2179.0,140.0,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.366117647058825,8.925306122448978
2014,24000,1248.0,74.0,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7943893129771,5.4153191489361685
2019,26013,2993.0,255.0,22,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,52.10499999562244,31.67124320142764
2016,42000,1968.0,174.33,12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.01909089879948,20.134004341488776
2013,52000,1197.0,85.8,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7943893129771,4.7560714285802455
2015,65000,1498.0,98.6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1155375285602105,6.722127659574467
2009,90000,2993.0,235.0,3,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.66531070018709,17.653883043077073
2016,41840,2179.0,140.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.366117647058825,8.925306122448978
2019,29836,2143.0,136.0,22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.63826500841712,27.63826500841712
2016,45000,2143.0,203.0,32,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.3904347826087,20.54423076907665
2009,43000,1197.0,80.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.116590909090909,4.98842105263158
2017,24005,1197.0,81.8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7943893129771,4.368088235294117
2017,15731,1591.0,121.3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.227972972972973,8.32438888888889
2015,62000,2179.0,140.0,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.366117647058825,14.02399619375701
2014,83274,1248.0,74.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7943893129771,5.4153191489361685
2011,91211,998.0,67.1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.509478260869566,2.9696875000002225
2014,45000,1248.0,74.0,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7943893129771,4.738584070796459
2010,83000,1995.0,181.0,6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.325068493150685,21.609416058394153
2013,70000,2967.0,240.0,27,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.063392209738375,5.974482758620686
2015,36000,2982.0,168.7,12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.55423076923077,17.124999999999996
2012,80799,1248.0,74.0,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7943893129771,5.4153191489361685
2016,49000,1968.0,141.0,12,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.213043478604963,16.342149020667325
2009,85000,2987.0,198.5,15,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.3904347826087,8.930173239217186
2016,47471,1498.0,98.6,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.766282051282049,6.722127659574467
2016,29832,814.0,55.2,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0534883720930237,2.6584899975390086
2016,50000,2143.0,201.15,15,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.314046981011074,48.68910358838603
2016,25418,1373.0,91.2,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.626034482758618,6.809325464554776
2016,52001,1591.0,121.3,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.946239316239318,8.32438888888889
2016,36676,1197.0,81.86,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.899787234042553,5.189939759036144
2014,39626,2993.0,241.0,9,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39.755984220674584,36.367201764503776
2017,30000,796.0,47.3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.509478260869566,2.8226666666666667
2013,25000,1991.0,181.04,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.020864197530866,21.396533333333334
2014,50000,1968.0,174.3,15,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.17849986703495,18.661052631578944
2008,93000,1086.0,62.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7919672131147537,1.738571428571428
2015,40000,1248.0,88.8,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.965932203389831,6.337083333652427
2013,51167,1198.0,73.9,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.479652173913045,3.6342028985507238
2015,53503,1248.0,74.0,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7943893129771,4.738584070796459
2014,60000,1497.0,117.3,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.900714285714288,7.430131578947369
2017,58500,1197.0,81.83,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.116590909090909,5.189939759036144
2011,41980,1197.0,80.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.116590909090909,5.189939759036144
2008,300000,1405.0,70.0,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2386363691018403,1.8142941390230067
2012,52000,1248.0,74.0,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7943893129771,6.337083333652427
2014,19500,1197.0,82.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.151900826446279,5.120254237288132
2018,1400,1995.0,190.0,27,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.06574545269776,39.95464129834756
2014,48000,2199.0,194.3,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.12142026510633,13.12142026510633
2017,17978,1199.0,88.7,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.901086956521738,5.522307692362192
2012,78000,1968.0,138.1,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.066521739515402,8.157022385501332
2019,12645,1591.0,121.3,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.946239316239318,7.491506595620603
2016,45000,2993.0,258.0,6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36.66531070018709,39.95464129834756
2010,90246,1298.0,88.2,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7943893129771,4.368088235294117
2017,33900,2143.0,204.0,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.3904347826087,25.259999995588903
2014,46738,1373.0,91.1,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.626034482758618,9.228666847877747
2012,85122,2494.0,100.0,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.917272727272731,9.339156626506023
2013,61591,2179.0,140.0,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.366117647058825,8.925306122448978
2009,138205,2982.0,171.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.55423076923077,23.53581818181818
2015,22000,1198.0,74.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.479652173913045,5.189939759036144
2007,89000,1794.0,125.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.793750000000002,3.151894656929517
2017,38607,1497.0,117.3,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.900714285714288,7.430131578947369
2015,67415,2696.0,184.0,22,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.492634382549872,11.492634382549872
2016,41713,1582.0,126.2,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.227972972972973,8.32438888888889
2008,76000,1388.0,68.0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.782941176470619,5.016417910447762
2013,57000,2696.0,162.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.492634382549872,11.492634382549872
2018,17370,1198.0,73.75,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.194706248304481,5.189939759036144
2010,35008,1086.0,62.1,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7919672131147537,1.738571428571428
2013,57000,1461.0,78.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.901744851845576,5.974482758620686
2009,79782,1497.0,118.0,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.900714285714288,6.079269406392696
2015,78000,1298.0,88.2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7943893129771,2.5796027434411894
2018,46007,1198.0,73.75,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.194706248304481,5.189939759036144
2009,48040,2967.0,241.38,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5795,23.53581818181818
2015,38000,1968.0,174.33,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.01909089879948,29.47379310343443
2013,34900,1197.0,81.8,17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.439336665481285,4.368088235294117
2016,17800,624.0,37.48,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.884761920347999,6.682565622281389
2013,70000,814.0,55.2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0534883720930237,2.745405405405407
2017,50170,1582.0,126.2,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.227972972972973,8.32438888888889
2013,58000,1995.0,170.0,15,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.325068493150685,21.609416058394153
2014,68365,998.0,58.16,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.795840707964603,2.795840707964603
2014,22281,1248.0,88.8,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.965932203389831,6.337083333652427
2014,97236,1498.0,98.6,15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.766282051282049,5.541333333334328
2015,60207,1498.0,98.6,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.766282051282049,6.722127659574467
2014,77795,2494.0,100.6,12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.917272727272731,9.339156626506023
2010,114703,1196.0,70.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7244578313253016,3.6342028985507238
2016,65405,2143.0,204.0,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.3904347826087,25.259999995588903
2014,55000,1197.0,85.8,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7943893129771,4.368088235294117
